index,ip_source,ip_destination,is_anomaly,source_pod_label,source_namespace_label,source_port_label,destination_pod_label,destination_namespace_label,destination_port_label,ack_flag,psh_flag,timestamp,anomaly_class
515070,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,45188.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:16.412852576Z,1
744697,10.42.2.94,10.42.2.189,False,color-app-blue-15-64f99fd7c8-zwtg9,blue,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:04:04.429102788Z,0
4468630,10.42.0.143,10.42.4.238,False,color-app-yellow-10-5c5cf86df4-jhxvt,yellow,80.0,ddos-simulator-yellow-28718795-lzbvb,yellow,58734.0,True,False,2024-08-08T14:35:30.098250478Z,0
137744,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,37342.0,True,False,2024-08-08T14:02:03.151283394Z,0
2998509,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,36040.0,True,False,2024-08-08T14:12:20.789888391Z,0
4164029,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,36983.0,False,False,2024-08-08T14:23:33.137517972Z,2
3157668,10.42.4.152,10.42.4.150,True,ddos-simulator-yellow-28718772-ntwbv,yellow,33942.0,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,False,False,2024-08-08T14:12:20.766665303Z,1
1968775,10.42.0.37,10.42.2.189,False,color-app-violet-2-77c8bd968c-vjbfp,violet,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:11:08.032055982Z,0
42641,10.42.1.56,10.42.2.189,False,color-app-green-13-57668f5bb9-znj2n,green,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T13:59:01.773572203Z,0
4108415,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,32577.0,False,False,2024-08-08T14:23:34.642090778Z,2
3510255,10.42.1.61,10.42.2.115,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,37239.0,port-scanner-28718780-tlqcx,orange,46465.0,True,False,2024-08-08T14:22:21.704567677Z,0
243725,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,39922.0,True,False,2024-08-08T14:02:07.317590534Z,0
2728949,10.42.2.189,10.42.3.33,False,coredns-6799fbcd5-8cvtr,kube-system,,otelcol-daemonset-59wv7,kube-system,,False,False,2024-08-08T14:18:05.483484639Z,0
1479760,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,54326.0,True,False,2024-08-08T14:02:19.908436144Z,0
1687958,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,52502.0,True,False,2024-08-08T14:12:02.515397611Z,0
2620149,10.42.2.189,10.42.2.61,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-white-13-59cbd685d5-k9nrr,white,,False,False,2024-08-08T14:16:08.827993117Z,0
3266083,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,52008.0,True,False,2024-08-08T14:12:23.727832698Z,0
359582,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,36056.0,True,False,2024-08-08T14:02:29.519211371Z,0
968318,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,38114.0,True,False,2024-08-08T14:02:12.619177271Z,0
4082641,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,14727.0,False,False,2024-08-08T14:23:34.272410941Z,2
200213,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,45140.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:11.282061868Z,1
346793,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,38208.0,True,False,2024-08-08T14:02:09.503200846Z,0
2710892,10.42.4.192,10.42.1.215,False,color-app-blue-5-844dc68579-45btj,blue,48926.0,color-app-blue-3-66c9765fdd-jvgwt,blue,3000.0,True,True,2024-08-08T14:07:18.382036875Z,0
118797,fe80::d098:99ff:fee1:d3c9,ff02::2,True,,,,,,,False,False,2024-08-08T14:02:02.655316670Z,3
84527,10.42.2.186,10.42.2.189,False,color-app-yellow-4-8587b5f56-7phmt,yellow,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:00:47.656735495Z,0
3550483,10.42.2.241,10.42.1.112,True,ddos-simulator-red-28718772-vmgd5,red,46612.0,color-app-red-3-7c994d6b66-mlr9q,red,80.0,False,False,2024-08-08T14:12:23.218336286Z,1
4199467,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,57054.0,False,False,2024-08-08T14:23:33.149723161Z,2
2513476,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,52766.0,True,False,2024-08-08T14:12:10.638158435Z,0
3068137,10.42.0.117,10.42.4.230,False,color-app-white-1-5df699b675-fbbhc,white,3000.0,color-app-white-2-594946b6f5-s9nzm,white,43154.0,True,True,2024-08-08T14:02:59.919809711Z,0
1835981,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,46832.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:24.419484359Z,1
1018378,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,35834.0,True,False,2024-08-08T14:02:13.426746526Z,0
1228347,10.42.3.121,10.42.2.189,False,color-app-white-9-59ccc949c5-pkrr9,white,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:08:49.730974479Z,0
1728292,10.42.2.98,10.42.0.225,False,color-app-blue-11-678c84fd8b-dmwwr,blue,60278.0,color-app-blue-7-68c8f7596-bc7l2,blue,3000.0,True,False,2024-08-08T14:10:44.171425970Z,0
3470507,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,59676.0,True,False,2024-08-08T14:12:28.915562707Z,0
1443467,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,41592.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:16.863599032Z,1
1011340,10.42.4.65,10.42.2.189,False,color-app-red-6-76ffbbb5c5-9jbrj,red,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:06:32.151309090Z,0
4256084,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,4967.0,False,False,2024-08-08T14:23:36.329859758Z,2
2852606,10.42.3.102,10.42.2.189,False,color-app-violet-10-5bbbc9f458-zq7qz,violet,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:19:13.989948726Z,0
3164609,10.42.2.189,10.42.3.38,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-black-5-9d64984c-2p7wr,black,,False,False,2024-08-08T14:20:43.168054300Z,0
3441872,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,24131.0,False,False,2024-08-08T14:22:57.031510228Z,2
4752524,10.42.3.201,10.42.2.189,False,color-app-red-4-84d789dcb4-kxzwd,red,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:40:42.207021203Z,0
3836032,10.42.2.115,10.42.1.92,True,port-scanner-28718780-tlqcx,orange,46405.0,color-app-indigo-5-5874b58fdc-qv2g4,indigo,30715.0,False,False,2024-08-08T14:23:30.979099404Z,2
1165529,10.42.4.81,140.82.121.3,True,vuln-scanner-kube-owasp-zap-vpcp9,owasp-zap,55674.0,,,443.0,False,False,2024-08-08T14:05:23.673748607Z,3
1162841,fe80::b400:a7ff:fe96:3fa4,ff02::2,True,,,,,,,False,False,2024-08-08T14:06:16.866528925Z,3
1858356,10.42.2.150,10.42.1.209,False,color-app-indigo-4-7ffd694f76-gmmdm,indigo,59996.0,color-app-indigo-2-745449cfb5-9t5dp,indigo,3000.0,True,False,2024-08-08T14:11:08.902378966Z,0
2987199,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,37286.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:18.918405079Z,1
1266447,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,36880.0,True,False,2024-08-08T14:02:15.586873660Z,0
443027,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,51482.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:09.068190117Z,1
3478001,10.42.0.191,10.42.0.101,False,color-app-green-8-599dbb69d8-9mz6z,green,80.0,ddos-simulator-green-28718772-h9hwz,green,50606.0,True,False,2024-08-08T14:12:24.124610586Z,0
3805559,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,22939.0,False,False,2024-08-08T14:22:57.944984217Z,2
3367547,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,4244.0,False,False,2024-08-08T14:22:57.010592057Z,2
4971120,10.42.2.176,10.42.3.55,False,color-app-pink-4-fd6d9b4d4-pthp6,pink,80.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,55434.0,True,True,2024-08-08T14:46:22.863813403Z,0
502739,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,52914.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:09.079990921Z,1
2086039,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,46772.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:08.331449389Z,1
4100462,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,43729.0,False,False,2024-08-08T14:23:33.135922433Z,2
738550,10.42.2.216,10.42.2.114,False,metrics-server-54fd9b65b-mwhgf,kube-system,10250.0,,,57684.0,True,True,2024-08-08T14:05:02.530208271Z,0
3447062,10.42.3.38,10.42.2.189,False,color-app-black-5-9d64984c-2p7wr,black,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:26:02.335547272Z,0
3632291,10.42.2.115,10.42.1.78,True,port-scanner-28718780-tlqcx,orange,64724.0,otelcol-daemonset-cwmt2,kube-system,60435.0,False,False,2024-08-08T14:22:59.632690715Z,2
996683,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,38942.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:32.103205702Z,1
