index,ip_source,ip_destination,is_anomaly,source_pod_label,source_namespace_label,source_port_label,destination_pod_label,destination_namespace_label,destination_port_label,ack_flag,psh_flag,timestamp,anomaly_class
58973,10.42.2.58,10.42.1.212,False,color-app-brown-7-845f9449fb-v9fst,brown,51528.0,color-app-brown-5-74b887f77c-8l2zw,brown,3000.0,True,False,2024-08-08T13:59:48.498169470Z,0
276153,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,34974.0,True,False,2024-08-08T14:02:10.307171348Z,0
2325083,10.42.4.152,10.42.4.150,True,ddos-simulator-yellow-28718772-ntwbv,yellow,36208.0,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,False,False,2024-08-08T14:12:09.308801517Z,1
4538645,10.42.1.235,10.42.2.189,False,color-app-gray-8-88c9dfd4b-2kqsn,gray,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:24:23.952755875Z,0
111823,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,54738.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:02.601157725Z,1
524155,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,53996.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:19.423204630Z,1
236892,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,51652.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:16.069899594Z,1
3612610,10.42.2.241,10.42.1.112,True,ddos-simulator-red-28718772-vmgd5,red,40058.0,color-app-red-3-7c994d6b66-mlr9q,red,80.0,False,False,2024-08-08T14:12:26.967745209Z,1
909850,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,33976.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:12.471571299Z,1
3991343,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,58173.0,False,False,2024-08-08T14:23:35.594725427Z,2
3981993,10.42.0.148,10.42.4.63,True,ddos-simulator-red-28718795-v6gk8,red,44628.0,color-app-red-2-6fb9d7579-s6ncd,red,80.0,False,False,2024-08-08T14:35:24.485055725Z,1
3464990,10.42.1.92,10.42.3.73,False,color-app-indigo-5-5874b58fdc-qv2g4,indigo,80.0,color-app-indigo-7-6c66f6b85b-ppnz2,indigo,36014.0,True,False,2024-08-08T14:27:08.279804486Z,0
1771365,10.42.0.74,10.42.2.24,False,otelcol-daemonset-2tzhn,kube-system,47348.0,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,True,False,2024-08-08T14:08:53.928363796Z,0
1274938,10.42.2.89,10.42.4.212,False,color-app-gray-4-56cc9765d-rftkh,gray,3000.0,color-app-gray-5-684b7db8c5-7v9mr,gray,48996.0,True,False,2024-08-08T14:08:20.721741254Z,0
2005525,10.42.2.64,10.42.2.143,True,ddos-simulator-pink-28718772-pr8vh,pink,40134.0,color-app-pink-3-868f445448-4ddll,pink,80.0,False,False,2024-08-08T14:12:18.291245589Z,1
4199345,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,11942.0,False,False,2024-08-08T14:23:33.146930035Z,2
4029399,10.42.0.191,10.42.0.101,False,color-app-green-8-599dbb69d8-9mz6z,green,80.0,ddos-simulator-green-28718772-h9hwz,green,38510.0,True,False,2024-08-08T14:12:32.161031821Z,0
4152260,10.42.1.92,10.42.2.115,False,color-app-indigo-5-5874b58fdc-qv2g4,indigo,36640.0,port-scanner-28718780-tlqcx,orange,46405.0,True,False,2024-08-08T14:23:32.760615879Z,0
4955614,10.42.2.120,10.42.2.189,False,color-app-orange-7-c79986cfb-7qs2l,orange,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:27:08.213447504Z,0
1014576,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,37774.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:13.058996244Z,1
3971017,10.42.2.115,10.42.1.92,True,port-scanner-28718780-tlqcx,orange,46405.0,color-app-indigo-5-5874b58fdc-qv2g4,indigo,7486.0,False,False,2024-08-08T14:23:30.973896534Z,2
3443132,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,8985.0,False,False,2024-08-08T14:22:55.867073200Z,2
219343,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,53036.0,True,False,2024-08-08T14:02:09.122325324Z,0
2768911,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,48452.0,True,False,2024-08-08T14:12:12.316525941Z,0
1462083,10.42.2.58,10.42.2.190,False,color-app-brown-7-845f9449fb-v9fst,brown,40558.0,color-app-brown-4-679f4476b6-df8pg,brown,3000.0,False,False,2024-08-08T14:07:19.875929007Z,0
3363734,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,33734.0,True,False,2024-08-08T14:12:20.822075477Z,0
4822687,10.42.3.122,10.42.4.212,False,color-app-gray-7-c6c87f968-ctzsd,gray,39094.0,color-app-gray-5-684b7db8c5-7v9mr,gray,3000.0,False,False,2024-08-08T14:44:24.085050280Z,0
179104,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,60142.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:07.094687433Z,1
3508204,10.42.3.33,10.42.2.24,False,otelcol-daemonset-59wv7,kube-system,56420.0,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,False,False,2024-08-08T14:25:56.419667083Z,0
3262099,10.42.4.75,10.42.2.189,False,color-app-white-15-5cfc9f8f6d-8mrzf,white,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:30:09.888536417Z,0
857498,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,57430.0,True,False,2024-08-08T14:02:13.921752277Z,0
3893096,10.42.3.132,10.42.1.61,False,color-app-yellow-7-d59559bc6-2g28w,yellow,57992.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,3000.0,True,True,2024-08-08T14:33:28.506896765Z,0
194822,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,53424.0,True,False,2024-08-08T14:02:08.362406424Z,0
1053189,10.42.0.204,10.42.2.190,False,color-app-brown-11-5c89c66b98-9gppt,brown,35074.0,color-app-brown-4-679f4476b6-df8pg,brown,3000.0,True,True,2024-08-08T14:06:36.388603476Z,0
389133,10.42.2.63,10.42.2.155,True,ddos-simulator-green-28718762-gtkqm,green,43756.0,color-app-green-19-7767844584-j2ghq,green,80.0,False,False,2024-08-08T14:02:27.388362025Z,1
3958990,10.42.3.37,10.42.2.150,False,color-app-indigo-1-55c9fbd855-24fhp,indigo,80.0,color-app-indigo-4-7ffd694f76-gmmdm,indigo,40788.0,True,False,2024-08-08T14:23:12.904169108Z,0
995042,10.42.4.81,10.42.2.189,True,vuln-scanner-kube-owasp-zap-vpcp9,owasp-zap,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:05:23.654012721Z,3
2172839,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,50174.0,True,False,2024-08-08T14:02:26.535691904Z,0
1165458,10.42.4.81,104.21.1.121,True,vuln-scanner-kube-owasp-zap-vpcp9,owasp-zap,35616.0,,,443.0,True,False,2024-08-08T14:05:22.616712994Z,3
4370917,10.42.2.115,10.42.1.98,True,port-scanner-28718780-tlqcx,orange,55567.0,,,6647.0,False,False,2024-08-08T14:23:48.679017832Z,2
4835635,10.42.0.22,10.42.2.189,False,color-app-orange-6-8686f4d99c-jjmmx,orange,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:24:11.897124932Z,0
3195211,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,43546.0,True,False,2024-08-08T14:12:20.698315118Z,0
1923428,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,49914.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:27.390962127Z,1
2000226,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,35882.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:07.674489804Z,1
3647740,10.42.2.115,10.42.1.78,True,port-scanner-28718780-tlqcx,orange,64724.0,otelcol-daemonset-cwmt2,kube-system,63459.0,False,False,2024-08-08T14:23:00.292097691Z,2
1802311,10.42.4.152,10.42.4.150,True,ddos-simulator-yellow-28718772-ntwbv,yellow,59302.0,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,False,False,2024-08-08T14:12:02.169034661Z,1
3955950,10.42.4.238,10.42.0.143,True,ddos-simulator-yellow-28718795-lzbvb,yellow,60106.0,color-app-yellow-10-5c5cf86df4-jhxvt,yellow,80.0,False,False,2024-08-08T14:35:14.556855283Z,1
2959748,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,36234.0,True,False,2024-08-08T14:12:17.993580698Z,0
3508899,10.42.1.61,10.42.2.115,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,19310.0,port-scanner-28718780-tlqcx,orange,46465.0,True,False,2024-08-08T14:22:21.676905289Z,0
2441146,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,34104.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:14.853506612Z,1
4293479,10.42.1.93,10.42.2.115,False,color-app-white-18-65b4d8468-mcpqt,white,48977.0,port-scanner-28718780-tlqcx,orange,50829.0,True,False,2024-08-08T14:23:34.809359127Z,0
4689580,10.42.3.154,10.42.0.16,False,color-app-indigo-11-66f7dc4c5d-dkxgc,indigo,36998.0,color-app-indigo-6-5d7c9c5b5-lkrn4,indigo,3000.0,True,False,2024-08-08T14:39:41.198736461Z,0
744746,10.42.1.243,10.42.2.43,False,color-app-orange-4-7fc597565b-6tdpj,orange,48380.0,color-app-orange-1-68f66dcb67-82ht9,orange,3000.0,True,False,2024-08-08T14:04:04.686519840Z,0
1464991,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,48440.0,True,False,2024-08-08T14:02:18.788342264Z,0
791087,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,49238.0,True,False,2024-08-08T14:02:32.199963560Z,0
3874048,10.42.2.115,10.42.1.82,True,port-scanner-28718780-tlqcx,orange,64706.0,,,1720.0,False,False,2024-08-08T14:23:08.536351953Z,2
3537642,10.42.2.115,10.42.1.78,True,port-scanner-28718780-tlqcx,orange,64724.0,otelcol-daemonset-cwmt2,kube-system,50512.0,False,False,2024-08-08T14:22:59.993390770Z,2
597036,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,40812.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:30.296132973Z,1
3997378,10.42.2.189,10.42.0.184,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-orange-5-7969b94867-9jz7g,orange,,False,False,2024-08-08T14:15:43.905399126Z,0
2309635,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,34362.0,True,False,2024-08-08T14:12:08.782908345Z,0
898176,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,33504.0,True,False,2024-08-08T14:02:12.148004900Z,0
557250,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,46434.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:10.824957398Z,1
2040176,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,55416.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:28.032312122Z,1
230628,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,41980.0,True,False,2024-08-08T14:02:14.645194990Z,0
2213687,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,46584.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:29.371535509Z,1
4962639,10.42.1.56,10.42.0.191,False,color-app-green-13-57668f5bb9-znj2n,green,41554.0,color-app-green-8-599dbb69d8-9mz6z,green,3000.0,True,False,2024-08-08T14:27:30.626170900Z,0
878725,10.42.2.189,10.42.0.224,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-magenta-6-6558dc7db7-rkfg6,magenta,,False,False,2024-08-08T14:02:10.249728983Z,0
1005058,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,58878.0,True,False,2024-08-08T14:02:32.803403665Z,0
2489129,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,39974.0,True,False,2024-08-08T14:12:14.551408104Z,0
3138542,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,48350.0,True,False,2024-08-08T14:12:04.354508514Z,0
3021986,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,52492.0,True,False,2024-08-08T14:12:19.678093235Z,0
862738,10.42.2.24,10.42.0.74,False,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,otelcol-daemonset-2tzhn,kube-system,38902.0,True,False,2024-08-08T14:05:38.879626175Z,0
3530374,10.42.1.78,10.42.2.115,False,otelcol-daemonset-cwmt2,kube-system,46973.0,port-scanner-28718780-tlqcx,orange,64724.0,True,False,2024-08-08T14:23:00.851788296Z,0
4800868,10.42.2.114,10.42.2.216,False,,,34300.0,metrics-server-54fd9b65b-mwhgf,kube-system,10250.0,True,True,2024-08-08T14:25:42.526552527Z,0
1873861,10.42.2.30,10.42.0.156,False,color-app-green-1-66589b48c9-xlgzl,green,3000.0,color-app-green-2-6b9b54bfbc-trlzw,green,41616.0,True,True,2024-08-08T14:10:15.342231121Z,0
3971961,10.42.3.224,10.42.4.222,False,color-app-cyan-12-596789-wv99l,cyan,59448.0,color-app-cyan-11-67b985fbfd-brx2s,cyan,3000.0,True,False,2024-08-08T14:34:20.420840285Z,0
1700180,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,34156.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:23.421164365Z,1
4826778,10.42.0.54,10.42.2.189,False,color-app-gray-11-f56db56c8-nzhb9,gray,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:22:22.745711417Z,0
4021031,10.42.4.238,10.42.0.143,True,ddos-simulator-yellow-28718795-lzbvb,yellow,56088.0,color-app-yellow-10-5c5cf86df4-jhxvt,yellow,80.0,False,False,2024-08-08T14:35:18.747703209Z,1
995417,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,58218.0,True,False,2024-08-08T14:02:30.736536033Z,0
2456585,10.42.2.189,10.42.2.176,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-pink-4-fd6d9b4d4-pthp6,pink,,False,False,2024-08-08T14:15:02.370154551Z,0
1309872,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,59586.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:32.560470190Z,1
3339302,10.42.2.24,10.42.3.33,False,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,otelcol-daemonset-59wv7,kube-system,58928.0,True,False,2024-08-08T14:19:16.598358914Z,0
1263012,fe80::b400:a7ff:fe96:3fa4,ff02::2,True,,,,,,,False,False,2024-08-08T14:05:42.822443236Z,3
4084756,10.42.0.157,10.42.3.231,False,color-app-blue-2-555bdd5585-kvq25,blue,34558.0,color-app-blue-1-75f6479c47-pvzxg,blue,3000.0,True,True,2024-08-08T14:16:42.263509817Z,0
2221596,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,57142.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:30.108617271Z,1
3663468,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,36096.0,True,False,2024-08-08T14:12:27.802089379Z,0
467352,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,42058.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:26.497285444Z,1
4383052,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,34203.0,False,False,2024-08-08T14:23:33.135395122Z,2
4017741,10.42.2.115,10.42.1.92,True,port-scanner-28718780-tlqcx,orange,46405.0,color-app-indigo-5-5874b58fdc-qv2g4,indigo,10280.0,False,False,2024-08-08T14:23:31.275657239Z,2
3710179,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,19520.0,False,False,2024-08-08T14:22:58.196471962Z,2
4394914,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,29729.0,False,False,2024-08-08T14:23:34.637886815Z,2
1882423,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,56130.0,True,False,2024-08-08T14:12:03.862669437Z,0
4435637,10.42.2.189,10.42.3.122,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-gray-7-c6c87f968-ctzsd,gray,,False,False,2024-08-08T14:36:06.012889187Z,0
4793522,10.42.2.115,10.42.1.24,True,port-scanner-28718780-tlqcx,orange,41807.0,color-app-black-4-76cb4b7d6d-sd4gr,black,3529.0,False,False,2024-08-08T14:20:50.810297068Z,2
3235020,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,35480.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:18.530406548Z,1
3967951,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,27805.0,False,False,2024-08-08T14:23:34.812501523Z,2
2325599,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,38612.0,True,False,2024-08-08T14:12:09.323175560Z,0
3437266,10.42.1.77,10.42.2.115,False,color-app-green-9-554764bc47-dnz2n,green,44853.0,port-scanner-28718780-tlqcx,orange,34217.0,True,False,2024-08-08T14:22:55.536248361Z,0
1754531,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,45894.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:19.896266185Z,1
4464296,10.42.0.85,10.42.1.48,False,color-app-cyan-9-559879864c-bwmrs,cyan,50258.0,color-app-cyan-1-5d47d9d847-ts7bq,cyan,3000.0,True,False,2024-08-08T14:16:06.772730273Z,0
2685116,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,35222.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:14.860347833Z,1
555056,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,59594.0,True,False,2024-08-08T14:02:10.386964324Z,0
783224,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,55956.0,True,False,2024-08-08T14:02:32.784276744Z,0
3509820,10.42.2.115,10.42.1.61,True,port-scanner-28718780-tlqcx,orange,46465.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,63728.0,False,False,2024-08-08T14:22:21.696303941Z,2
4634517,10.42.2.115,10.42.1.98,True,port-scanner-28718780-tlqcx,orange,55567.0,,,25386.0,False,False,2024-08-08T14:23:47.518333020Z,2
221436,10.42.3.201,10.42.2.67,False,color-app-red-4-84d789dcb4-kxzwd,red,80.0,ddos-simulator-red-28718762-4t8xb,red,52210.0,True,False,2024-08-08T14:02:13.947754272Z,0
3335679,10.42.0.101,10.42.0.191,True,ddos-simulator-green-28718772-h9hwz,green,52274.0,color-app-green-8-599dbb69d8-9mz6z,green,80.0,False,False,2024-08-08T14:12:26.048083809Z,1
3883999,10.42.0.148,10.42.4.63,True,ddos-simulator-red-28718795-v6gk8,red,33776.0,color-app-red-2-6fb9d7579-s6ncd,red,80.0,False,False,2024-08-08T14:35:20.026856253Z,1
3351532,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,52393.0,False,False,2024-08-08T14:22:55.554969332Z,2
1040305,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,42442.0,True,False,2024-08-08T14:02:22.262717465Z,0
3226125,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,52596.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:19.922699243Z,1
3106901,10.42.4.32,10.42.1.165,False,color-app-yellow-3-b6fcbf99b-hcpxp,yellow,41218.0,color-app-yellow-2-7d75f874b9-wb6zx,yellow,3000.0,True,False,2024-08-08T14:10:42.939329125Z,0
942645,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,38100.0,True,False,2024-08-08T14:02:23.798318692Z,0
2392366,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,33044.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:11.492555676Z,1
2335935,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,43728.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:29.319770355Z,1
