index,ip_source,ip_destination,is_anomaly,source_pod_label,source_namespace_label,source_port_label,destination_pod_label,destination_namespace_label,destination_port_label,ack_flag,psh_flag,timestamp,anomaly_class
3707134,10.42.0.101,10.42.0.191,True,ddos-simulator-green-28718772-h9hwz,green,32810.0,color-app-green-8-599dbb69d8-9mz6z,green,80.0,False,False,2024-08-08T14:12:29.168485546Z,1
4408865,10.42.3.33,10.42.2.189,False,otelcol-daemonset-59wv7,kube-system,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:23:52.244975309Z,0
3999039,10.42.0.191,10.42.0.101,False,color-app-green-8-599dbb69d8-9mz6z,green,80.0,ddos-simulator-green-28718772-h9hwz,green,47630.0,True,False,2024-08-08T14:12:31.273220649Z,0
2497369,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,39368.0,True,False,2024-08-08T14:12:13.510456901Z,0
448058,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,53650.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:15.595822490Z,1
580399,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,55882.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:10.528278291Z,1
4031653,10.42.0.105,10.42.2.189,False,color-app-gray-18-7b57d9b89d-xtl7q,gray,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:15:34.777946683Z,0
3438265,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,5740.0,False,False,2024-08-08T14:22:55.838052414Z,2
261786,10.42.2.63,10.42.2.155,True,ddos-simulator-green-28718762-gtkqm,green,51496.0,color-app-green-19-7767844584-j2ghq,green,80.0,False,False,2024-08-08T14:02:11.079472739Z,1
3809775,10.42.2.115,10.42.1.92,True,port-scanner-28718780-tlqcx,orange,37813.0,color-app-indigo-5-5874b58fdc-qv2g4,indigo,29403.0,False,False,2024-08-08T14:23:29.402932743Z,2
1450310,10.42.1.51,10.42.2.98,False,color-app-blue-8-7cd46cd6dd-nmtmx,blue,80.0,color-app-blue-11-678c84fd8b-dmwwr,blue,49080.0,True,True,2024-08-08T14:07:40.732626407Z,0
4885157,10.42.2.189,10.42.4.205,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-blue-14-94c8699db-b2cfd,blue,,False,False,2024-08-08T14:39:35.679943603Z,0
2305115,10.42.2.64,10.42.2.143,True,ddos-simulator-pink-28718772-pr8vh,pink,44924.0,color-app-pink-3-868f445448-4ddll,pink,80.0,False,False,2024-08-08T14:12:26.957048297Z,1
1366328,10.42.2.214,10.42.4.222,False,color-app-cyan-2-59498546f9-fx6hq,cyan,3000.0,color-app-cyan-11-67b985fbfd-brx2s,cyan,55264.0,True,False,2024-08-08T14:07:40.682317436Z,0
2395375,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,40322.0,True,False,2024-08-08T14:12:06.774362549Z,0
2112512,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,58496.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:28.015911145Z,1
1483136,10.42.2.24,10.42.4.80,False,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,otelcol-daemonset-nzf6l,kube-system,59408.0,True,False,2024-08-08T14:08:37.415102223Z,0
1866789,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,54042.0,True,False,2024-08-08T14:12:05.872259812Z,0
368120,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,32866.0,True,False,2024-08-08T14:02:05.336286596Z,0
915364,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,53798.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:15.981558927Z,1
3443660,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,23700.0,False,False,2024-08-08T14:22:56.106576306Z,2
1261811,10.42.4.81,140.82.121.3,True,vuln-scanner-kube-owasp-zap-vpcp9,owasp-zap,55712.0,,,443.0,True,False,2024-08-08T14:05:23.690481859Z,3
3096964,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,43808.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:20.700194396Z,1
1112619,10.42.2.214,10.42.0.176,False,color-app-cyan-2-59498546f9-fx6hq,cyan,3000.0,color-app-cyan-10-ccb5f6ccd-h2c7f,cyan,46908.0,True,False,2024-08-08T14:07:13.966899442Z,0
136495,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,47810.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:02.792116111Z,1
1251513,10.42.3.33,10.42.2.189,False,otelcol-daemonset-59wv7,kube-system,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:09:33.661285966Z,0
4155879,10.42.2.115,10.42.1.98,True,port-scanner-28718780-tlqcx,orange,53751.0,,,1720.0,False,False,2024-08-08T14:23:45.080801216Z,2
3489351,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,45276.0,True,False,2024-08-08T14:12:27.362909950Z,0
3249706,10.42.2.115,10.42.1.65,True,port-scanner-28718780-tlqcx,orange,47109.0,,,1720.0,False,False,2024-08-08T14:22:28.216275821Z,2
3761890,10.42.2.115,10.42.1.92,True,port-scanner-28718780-tlqcx,orange,46405.0,color-app-indigo-5-5874b58fdc-qv2g4,indigo,33422.0,False,False,2024-08-08T14:23:30.069561531Z,2
2921208,10.42.2.241,10.42.1.112,True,ddos-simulator-red-28718772-vmgd5,red,57970.0,color-app-red-3-7c994d6b66-mlr9q,red,80.0,False,False,2024-08-08T14:12:03.252603880Z,1
3523553,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,44792.0,True,False,2024-08-08T14:12:27.609061830Z,0
3389302,10.42.4.46,10.42.2.189,False,color-app-pink-6-6b7dcd44d5-qwtnj,pink,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:27:33.476898131Z,0
3062716,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,46852.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:18.391282477Z,1
4898703,10.42.3.223,10.42.0.40,False,color-app-green-10-69f7dcc6b4-w2c6l,green,80.0,color-app-green-17-9f7c4c49c-qm5rl,green,49832.0,True,False,2024-08-08T14:21:53.482461610Z,0
2245133,10.42.4.152,10.42.4.150,True,ddos-simulator-yellow-28718772-ntwbv,yellow,35970.0,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,False,False,2024-08-08T14:12:09.308387847Z,1
2626713,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,39268.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:31.389588697Z,1
4729974,10.42.3.112,10.42.4.212,False,color-app-gray-17-5d7fdf445c-2hd4m,gray,38418.0,color-app-gray-5-684b7db8c5-7v9mr,gray,3000.0,True,False,2024-08-08T14:43:05.717737089Z,0
3222135,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,35200.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:20.453171490Z,1
3688166,10.42.1.78,10.42.2.115,False,otelcol-daemonset-cwmt2,kube-system,54279.0,port-scanner-28718780-tlqcx,orange,64724.0,True,False,2024-08-08T14:23:01.841681Z,0
3124729,10.42.0.90,10.42.1.197,False,,,48882.0,,,4240.0,True,False,2024-08-08T14:08:53.583775852Z,0
4488923,10.42.1.56,10.42.2.66,False,color-app-green-13-57668f5bb9-znj2n,green,42352.0,color-app-green-6-67d747b7cf-cqvhq,green,3000.0,True,False,2024-08-08T14:24:30.695312666Z,0
596726,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,33762.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:30.291448727Z,1
4411924,10.42.2.115,10.42.1.98,True,port-scanner-28718780-tlqcx,orange,55567.0,,,50676.0,False,False,2024-08-08T14:23:48.980684182Z,2
523711,10.42.3.55,10.42.4.58,False,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,ddos-simulator-pink-28718762-fcxgl,pink,59048.0,True,False,2024-08-08T14:02:19.408305843Z,0
1485552,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,44162.0,True,False,2024-08-08T14:02:21.344771536Z,0
4344257,10.42.0.201,10.42.3.201,False,color-app-red-1-7b76869f7f-8t87s,red,80.0,color-app-red-4-84d789dcb4-kxzwd,red,51898.0,True,False,2024-08-08T14:39:20.248532395Z,0
2195059,10.42.2.189,10.42.2.167,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-cyan-5-6f7ccc44dc-5bxqp,cyan,,False,False,2024-08-08T14:12:43.073883836Z,0
3188151,10.42.4.152,10.42.4.150,True,ddos-simulator-yellow-28718772-ntwbv,yellow,35806.0,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,False,False,2024-08-08T14:12:24.838961531Z,1
768222,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,60550.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:12.457729562Z,1
4237855,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,59562.0,True,False,2024-08-08T14:12:32.715293103Z,0
447106,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,44748.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:14.635022583Z,1
4687215,10.42.4.54,10.42.2.110,False,color-app-green-11-644989ddbd-968nl,green,55912.0,color-app-green-7-58c88cb7db-crk2g,green,3000.0,True,False,2024-08-08T14:24:48.882174377Z,0
2029338,10.42.4.152,10.42.4.150,True,ddos-simulator-yellow-28718772-ntwbv,yellow,38746.0,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,False,False,2024-08-08T14:12:05.628068164Z,1
4289110,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,43647.0,False,False,2024-08-08T14:23:33.140211204Z,2
2126109,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,53596.0,True,False,2024-08-08T14:12:12.060067727Z,0
3435456,10.42.2.115,10.42.1.77,True,port-scanner-28718780-tlqcx,orange,34217.0,color-app-green-9-554764bc47-dnz2n,green,9846.0,False,False,2024-08-08T14:22:56.404204871Z,2
2024707,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,48742.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:27.084532946Z,1
1612814,10.42.4.64,10.42.2.189,False,color-app-white-6-744df7b595-d86rw,white,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:10:10.855343278Z,0
4079856,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,989.0,False,False,2024-08-08T14:23:36.520903743Z,2
4379431,10.42.2.115,10.42.1.98,True,port-scanner-28718780-tlqcx,orange,55567.0,,,6697.0,False,False,2024-08-08T14:23:45.440588036Z,2
1839997,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,51024.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:21.998663646Z,1
3867644,10.42.0.148,10.42.4.63,True,ddos-simulator-red-28718795-v6gk8,red,44746.0,color-app-red-2-6fb9d7579-s6ncd,red,80.0,False,False,2024-08-08T14:35:15.602788802Z,1
3303515,10.42.0.101,10.42.0.191,True,ddos-simulator-green-28718772-h9hwz,green,47568.0,color-app-green-8-599dbb69d8-9mz6z,green,80.0,False,False,2024-08-08T14:12:23.395489093Z,1
376513,10.42.2.155,10.42.2.63,False,color-app-green-19-7767844584-j2ghq,green,80.0,ddos-simulator-green-28718762-gtkqm,green,49652.0,True,False,2024-08-08T14:02:24.283559128Z,0
4865696,10.42.1.78,10.42.2.189,False,otelcol-daemonset-cwmt2,kube-system,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:24:11.386895543Z,0
458458,10.42.1.107,10.42.2.189,False,color-app-cyan-13-56b9ccc44f-mvs88,cyan,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:02:41.841742333Z,0
2643395,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,50492.0,True,False,2024-08-08T14:02:29.945975972Z,0
2220897,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,54108.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:30.065366248Z,1
2625009,10.42.0.32,10.42.2.189,False,color-app-violet-11-c755b4cc8-p2jq7,violet,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:16:32.838618360Z,0
1453757,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,47952.0,True,False,2024-08-08T14:02:18.531968787Z,0
4581915,10.42.2.189,10.42.4.231,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-indigo-12-6d4847858f-fdvg5,indigo,,False,False,2024-08-08T14:37:20.754358803Z,0
1093860,10.42.2.216,10.0.0.109,False,metrics-server-54fd9b65b-mwhgf,kube-system,38782.0,,,10250.0,True,True,2024-08-08T14:07:03.614398281Z,0
2138942,10.42.3.251,10.42.1.61,True,ddos-simulator-yellow-28718762-8lwmw,yellow,46652.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,False,False,2024-08-08T14:02:27.044614081Z,1
1109070,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,49454.0,True,False,2024-08-08T14:02:17.523627911Z,0
2304825,10.42.2.64,10.42.2.143,True,ddos-simulator-pink-28718772-pr8vh,pink,39634.0,color-app-pink-3-868f445448-4ddll,pink,80.0,False,False,2024-08-08T14:12:19.396291127Z,1
697914,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,59364.0,True,False,2024-08-08T14:02:10.553348161Z,0
3078902,10.42.2.114,10.42.2.216,False,,,49516.0,metrics-server-54fd9b65b-mwhgf,kube-system,10250.0,False,False,2024-08-08T14:19:18.626517288Z,0
3543536,10.42.2.115,10.42.1.78,True,port-scanner-28718780-tlqcx,orange,64724.0,otelcol-daemonset-cwmt2,kube-system,39895.0,False,False,2024-08-08T14:22:58.914096677Z,2
145385,10.42.0.225,10.42.4.175,False,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,ddos-simulator-blue-28718762-zlgx7,blue,56700.0,True,False,2024-08-08T14:02:06.324090759Z,0
3944599,10.42.4.238,10.42.0.143,True,ddos-simulator-yellow-28718795-lzbvb,yellow,37810.0,color-app-yellow-10-5c5cf86df4-jhxvt,yellow,80.0,False,False,2024-08-08T14:35:20.312578611Z,1
2908453,10.42.2.189,10.42.0.224,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-magenta-6-6558dc7db7-rkfg6,magenta,,False,False,2024-08-08T14:19:55.757813393Z,0
2644334,10.42.4.150,10.42.4.152,False,color-app-yellow-8-77cb5686d4-shvsd,yellow,80.0,ddos-simulator-yellow-28718772-ntwbv,yellow,48260.0,True,False,2024-08-08T14:12:11.415243566Z,0
3618998,10.42.2.115,10.42.1.61,True,port-scanner-28718780-tlqcx,orange,46465.0,color-app-yellow-6-97b9c49cc-7ct2r,yellow,32566.0,False,False,2024-08-08T14:22:21.666862493Z,2
4532347,10.42.2.47,10.42.1.48,False,color-app-cyan-3-5c486cbd7b-msxxz,cyan,37986.0,color-app-cyan-1-5d47d9d847-ts7bq,cyan,3000.0,True,False,2024-08-08T14:16:47.085940367Z,0
4289932,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,36426.0,color-app-white-18-65b4d8468-mcpqt,white,32138.0,False,False,2024-08-08T14:23:33.156176929Z,2
4255913,10.42.2.115,10.42.1.93,True,port-scanner-28718780-tlqcx,orange,50829.0,color-app-white-18-65b4d8468-mcpqt,white,43591.0,False,False,2024-08-08T14:23:36.326258957Z,2
4359632,10.42.4.75,10.42.0.93,False,color-app-white-15-5cfc9f8f6d-8mrzf,white,39892.0,color-app-white-7-555844866-sdfd7,white,3000.0,True,True,2024-08-08T14:18:59.345587407Z,0
2350862,10.42.2.189,10.42.2.4,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-green-12-d997bc58f-vl2xs,green,,False,False,2024-08-08T14:13:59.234496649Z,0
1118744,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,49472.0,True,False,2024-08-08T14:02:17.850916479Z,0
4759287,10.42.1.210,10.42.0.5,False,color-app-violet-6-58c47744c9-c86hx,violet,80.0,color-app-violet-8-68b6cd869d-z5gh2,violet,36362.0,True,True,2024-08-08T14:24:03.723783327Z,0
4804602,10.42.2.115,10.42.1.24,True,port-scanner-28718780-tlqcx,orange,55390.0,color-app-black-4-76cb4b7d6d-sd4gr,black,48331.0,False,False,2024-08-08T14:20:50.531210601Z,2
4105690,10.42.2.176,10.42.2.143,False,color-app-pink-4-fd6d9b4d4-pthp6,pink,42014.0,color-app-pink-3-868f445448-4ddll,pink,3000.0,True,True,2024-08-08T14:23:39.526154289Z,0
1668895,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,59744.0,True,False,2024-08-08T14:12:07.296715048Z,0
4967863,10.42.4.46,10.42.2.189,False,color-app-pink-6-6b7dcd44d5-qwtnj,pink,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:40:56.019754126Z,0
635352,10.42.4.58,10.42.3.55,True,ddos-simulator-pink-28718762-fcxgl,pink,44836.0,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,False,False,2024-08-08T14:02:15.471557484Z,1
1469355,10.42.4.212,10.42.2.189,False,color-app-gray-5-684b7db8c5-7v9mr,gray,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:04:30.009127940Z,0
1583186,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,43526.0,True,False,2024-08-08T14:12:04.445655151Z,0
3801975,10.42.2.115,10.42.1.92,True,port-scanner-28718780-tlqcx,orange,37813.0,color-app-indigo-5-5874b58fdc-qv2g4,indigo,32832.0,False,False,2024-08-08T14:23:29.353131213Z,2
369244,10.42.3.55,10.42.4.58,False,color-app-pink-7-6dd49bf4b8-cv8rm,pink,80.0,ddos-simulator-pink-28718762-fcxgl,pink,46526.0,True,False,2024-08-08T14:02:06.361717216Z,0
3731198,10.42.4.238,10.42.0.143,True,ddos-simulator-yellow-28718795-lzbvb,yellow,55862.0,color-app-yellow-10-5c5cf86df4-jhxvt,yellow,80.0,False,False,2024-08-08T14:35:14.726461998Z,1
1939264,10.42.4.175,10.42.0.225,True,ddos-simulator-blue-28718762-zlgx7,blue,49686.0,color-app-blue-7-68c8f7596-bc7l2,blue,80.0,False,False,2024-08-08T14:02:26.532436066Z,1
4651738,10.42.4.179,10.42.2.30,False,color-app-green-5-b797b956c-qll7q,green,40560.0,color-app-green-1-66589b48c9-xlgzl,green,3000.0,True,False,2024-08-08T14:25:04.573485920Z,0
4778339,10.42.1.223,10.42.3.231,False,color-app-blue-17-89496cb45-blrgz,blue,50468.0,color-app-blue-1-75f6479c47-pvzxg,blue,3000.0,True,False,2024-08-08T14:43:59.176378367Z,0
2037840,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,53760.0,True,False,2024-08-08T14:12:19.379506594Z,0
1359643,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,42482.0,True,False,2024-08-08T14:02:18.081322541Z,0
326382,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,38310.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:22.860619323Z,1
3942950,10.42.1.112,10.42.2.241,False,color-app-red-3-7c994d6b66-mlr9q,red,80.0,ddos-simulator-red-28718772-vmgd5,red,37334.0,True,False,2024-08-08T14:12:30.819072306Z,0
1294339,10.42.1.61,10.42.3.251,False,color-app-yellow-6-97b9c49cc-7ct2r,yellow,80.0,ddos-simulator-yellow-28718762-8lwmw,yellow,58272.0,True,False,2024-08-08T14:02:20.171401331Z,0
3677704,10.42.2.189,10.42.4.205,False,coredns-6799fbcd5-8cvtr,kube-system,,color-app-blue-14-94c8699db-b2cfd,blue,,False,False,2024-08-08T14:31:44.658830269Z,0
303890,10.42.2.67,10.42.3.201,True,ddos-simulator-red-28718762-4t8xb,red,53804.0,color-app-red-4-84d789dcb4-kxzwd,red,80.0,False,False,2024-08-08T14:02:18.315281806Z,1
1787492,10.42.3.100,10.42.2.161,False,color-app-blue-9-d967cd767-qh94w,blue,80.0,ddos-simulator-blue-28718772-bf46g,blue,58910.0,True,False,2024-08-08T14:12:07.292487612Z,0
4688110,10.42.3.225,10.42.2.189,False,color-app-white-17-6f9c864d89-5zb7k,white,,coredns-6799fbcd5-8cvtr,kube-system,,False,False,2024-08-08T14:39:17.074869028Z,0
1690297,10.42.1.118,10.42.2.89,False,color-app-gray-15-797448db86-vd55n,gray,54762.0,color-app-gray-4-56cc9765d-rftkh,gray,3000.0,True,False,2024-08-08T14:10:39.099082401Z,0
749438,10.42.0.74,10.42.2.24,False,otelcol-daemonset-2tzhn,kube-system,42980.0,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,True,True,2024-08-08T14:03:39.495205666Z,0
2450402,10.42.2.161,10.42.3.100,True,ddos-simulator-blue-28718772-bf46g,blue,38760.0,color-app-blue-9-d967cd767-qh94w,blue,80.0,False,False,2024-08-08T14:12:12.521890616Z,1
3248214,10.42.2.149,10.42.2.24,False,otelcol-daemonset-2qx6b,kube-system,34442.0,otel-backend-f5f46cbb5-xtjgm,otel-backend,8000.0,True,True,2024-08-08T14:22:22.070097574Z,0
